Call ID;Customer_ID;Calling Date;Call Duration;Source City;Destination City
401416916;733152270;2017-08-07 00:00:00;81;Shimla;Shimla
602693782;792518436;2018-01-20 00:00:00;107;Orissa;Jaipur
966343451;948955243;2018-07-14 00:00:00;31;Hyderabad;Bangalore
410207861;263981125;2018-06-26 00:00:00;31;Dehradun;Orissa
330588893;114354203;2018-09-17 00:00:00;107;Jaipur;Chandigarh
643717414;166686072;2017-04-05 00:00:00;63;Chennai;Chandigarh
752653320;141465289;2017-02-27 00:00:00;93;Bangalore;Bangalore
821927602;850400512;2017-08-28 00:00:00;15;Chandigarh;Mangalore
255977343;543312025;2017-06-22 00:00:00;63;Delhi;Noida
516011329;929579964;2018-11-27 00:00:00;29;Chennai;Dehradun
879653813;382457925;2017-05-23 00:00:00;52;Kanpur;Mumbai
503123520;813313455;2018-01-04 00:00:00;47;Hyderabad;Jaipur
391934098;983759667;2018-07-09 00:00:00;119;Mumbai;Noida
990999645;753820850;2018-02-21 00:00:00;67;Mangalore;Mangalore
739749104;304937215;2017-05-02 00:00:00;30;Gurugram;Chandigarh
383874132;566154582;2017-02-12 00:00:00;31;Jaipur;Noida
685551476;315565423;2018-04-07 00:00:00;93;Delhi;Chandigarh
754414815;560294575;2018-02-19 00:00:00;93;Chennai;Dehradun
781293777;911140270;2018-01-01 00:00:00;128;Mangalore;Noida
217142613;346496056;2018-11-18 00:00:00;14;Mangalore;Noida
598103573;753335989;2017-02-03 00:00:00;81;Mumbai;Hyderabad
456286028;591923892;2017-01-05 00:00:00;110;Kanpur;Dehradun
829588327;476467440;2018-11-18 00:00:00;62;Mangalore;Kanpur
631626797;640840711;2017-05-26 00:00:00;49;Dehradun;Shimla
213657024;66774689;2018-09-13 00:00:00;90;Mangalore;Shimla
404440129;756488783;2017-09-05 00:00:00;144;Gurugram;Gurugram
506625910;325000226;2017-04-18 00:00:00;103;Shimla;Bangalore
940121539;420530248;2018-11-22 00:00:00;49;Kanpur;Chennai
516078914;992896930;2017-10-24 00:00:00;22;Chennai;Dehradun
92411942;899739692;2017-02-23 00:00:00;112;Shimla;Jaipur
131805920;819899201;2017-05-11 00:00:00;42;Mangalore;Gurugram
909602965;777295197;2017-01-12 00:00:00;89;Shimla;Dehradun
693808279;610400667;2018-06-24 00:00:00;15;Mumbai;Noida
396980820;948955243;2017-08-14 00:00:00;41;Shimla;Bangalore
26394678;56293986;2017-03-07 00:00:00;86;Chennai;Mumbai
93488707;162309271;2017-05-04 00:00:00;20;Shimla;Shimla
121199070;711998661;2017-06-10 00:00:00;10;Bangalore;Bangalore
542865469;468837145;2017-12-17 00:00:00;28;Noida;Shimla
369595890;617066825;2018-09-16 00:00:00;142;Chennai;Noida
375498406;172846279;2018-02-19 00:00:00;60;Orissa;Mumbai
398451720;735616944;2017-10-17 00:00:00;105;Gurugram;Dehradun
439666848;562097474;2017-02-11 00:00:00;67;Noida;Chandigarh
493575048;735096196;2017-08-11 00:00:00;144;Noida;Noida
760333148;564142241;2018-10-21 00:00:00;68;Hyderabad;Chennai
96951456;88353787;2018-07-14 00:00:00;139;Noida;Delhi
777408987;316766424;2017-10-02 00:00:00;104;Noida;Mumbai
165318551;567199399;2018-12-24 00:00:00;88;Bangalore;Bangalore
537121637;898939224;2018-02-05 00:00:00;52;Shimla;Shimla
315472832;352655616;2018-11-03 00:00:00;125;Mumbai;Bangalore
492539692;555004175;2018-12-06 00:00:00;25;Hyderabad;Delhi
435352960;698336317;2018-05-27 00:00:00;34;Mumbai;Shimla
25595331;254318814;2017-05-25 00:00:00;134;Jaipur;Gurugram
684567511;297033915;2017-04-11 00:00:00;137;Gurugram;Chandigarh
708920232;368102744;2018-11-10 00:00:00;58;Bangalore;Dehradun
671395533;915906461;2018-05-05 00:00:00;131;Mumbai;Chandigarh
391954170;45396184;2017-08-10 00:00:00;28;Shimla;Chennai
229526356;320421554;2017-01-17 00:00:00;63;Hyderabad;Mumbai
326649668;708888896;2017-06-23 00:00:00;83;Hyderabad;Kanpur
182645303;559603265;2018-06-06 00:00:00;59;Hyderabad;Bangalore
22083338;973265269;2017-10-07 00:00:00;48;Jaipur;Orissa
446266162;576089744;2018-07-06 00:00:00;143;Shimla;Mumbai
95956460;602387236;2018-09-14 00:00:00;73;Gurugram;Chandigarh
611091049;452188026;2017-04-05 00:00:00;57;Chennai;Bangalore
690056995;313351042;2017-05-22 00:00:00;53;Kanpur;Hyderabad
430706274;274279319;2018-10-26 00:00:00;52;Orissa;Noida
237258029;465882406;2017-02-22 00:00:00;25;Delhi;Bangalore
689379920;646779268;2017-11-28 00:00:00;140;Dehradun;Noida
784746350;181744567;2017-06-18 00:00:00;127;Chennai;Chennai
460450898;368266686;2018-12-15 00:00:00;89;Orissa;Kanpur
507793768;175592382;2017-05-06 00:00:00;126;Delhi;Delhi
695403765;986236074;2017-08-26 00:00:00;81;Hyderabad;Bangalore
409662622;606539954;2017-02-04 00:00:00;19;Mangalore;Jaipur
148836857;190738372;2017-08-01 00:00:00;18;Orissa;Shimla
384889054;991600697;2017-01-01 00:00:00;44;Dehradun;Delhi
374020000;700606608;2017-03-18 00:00:00;120;Orissa;Chennai
650449900;622160409;2018-02-22 00:00:00;122;Kanpur;Chennai
423565784;637274008;2018-08-15 00:00:00;91;Orissa;Noida
7799009;801739649;2017-08-08 00:00:00;31;Gurugram;Delhi
447692077;411886530;2017-11-10 00:00:00;45;Dehradun;Gurugram
966450848;26164865;2018-11-18 00:00:00;57;Orissa;Gurugram
20643548;907049735;2017-09-25 00:00:00;132;Jaipur;Gurugram
606582349;544807486;2017-01-17 00:00:00;18;Chennai;Chennai
1878664;733152270;2018-04-27 00:00:00;47;Mumbai;Hyderabad
638427826;748285108;2017-03-26 00:00:00;106;Dehradun;Mumbai
300494870;944091500;2018-07-20 00:00:00;126;Bangalore;Shimla
904544368;741607483;2018-04-13 00:00:00;120;Chennai;Chandigarh
185544095;713452495;2018-08-26 00:00:00;6;Orissa;Delhi
880417779;25310659;2018-11-03 00:00:00;94;Chennai;Kanpur
868826850;343724298;2017-02-08 00:00:00;65;Noida;Gurugram
309398110;261600432;2017-06-05 00:00:00;120;Dehradun;Gurugram
125209293;217376019;2017-10-17 00:00:00;22;Hyderabad;Mangalore
831118348;120418543;2018-12-26 00:00:00;82;Kanpur;Gurugram
534530008;616816576;2018-06-25 00:00:00;32;Gurugram;Mumbai
438218382;277755086;2017-05-09 00:00:00;79;Jaipur;Bangalore
343598683;930945360;2017-11-01 00:00:00;21;Gurugram;Chandigarh
754143237;923641279;2018-01-27 00:00:00;110;Shimla;Chandigarh
646036460;188948449;2017-07-15 00:00:00;125;Mangalore;Gurugram
139854295;504582969;2017-08-20 00:00:00;70;Hyderabad;Kanpur
947318520;435114137;2018-02-15 00:00:00;134;Noida;Jaipur
931305410;613683068;2018-04-24 00:00:00;46;Chennai;Noida
891005200;93286136;2018-11-11 00:00:00;34;Kanpur;Kanpur
485623468;52304643;2018-04-22 00:00:00;79;Jaipur;Chennai
155834962;838176173;2018-01-12 00:00:00;77;Gurugram;Delhi
785762199;259301581;2018-09-12 00:00:00;85;Mumbai;Jaipur
108773976;813313455;2017-06-07 00:00:00;73;Orissa;Chandigarh
792938288;203945712;2017-09-25 00:00:00;140;Hyderabad;Shimla
828900869;35837405;2018-10-04 00:00:00;115;Noida;Shimla
442974895;385464559;2017-11-12 00:00:00;16;Shimla;Chandigarh
66629705;759215922;2017-06-27 00:00:00;76;Kanpur;Chennai
6018398;521581439;2018-07-17 00:00:00;10;Mumbai;Dehradun
881304081;256333266;2018-02-21 00:00:00;108;Delhi;Dehradun
645076119;874693411;2018-01-05 00:00:00;137;Mangalore;Mumbai
111356647;425016049;2018-06-02 00:00:00;15;Hyderabad;Chandigarh
149833142;124535643;2017-01-07 00:00:00;111;Bangalore;Jaipur
806266978;225715555;2018-02-02 00:00:00;54;Mumbai;Gurugram
890346896;850166509;2017-05-07 00:00:00;80;Shimla;Mumbai
989716768;259708765;2017-09-28 00:00:00;102;Chennai;Noida
668998825;401697875;2017-05-06 00:00:00;55;Jaipur;Orissa
674750776;558589506;2018-05-24 00:00:00;143;Orissa;Noida
454706408;718533757;2017-02-01 00:00:00;22;Hyderabad;Orissa
451641123;545043848;2018-11-08 00:00:00;49;Chandigarh;Hyderabad
555863410;930804290;2017-01-24 00:00:00;59;Chandigarh;Mumbai
886061089;584015281;2018-09-26 00:00:00;125;Bangalore;Mumbai
743145441;344016123;2017-09-27 00:00:00;137;Mangalore;Kanpur
645126998;50523277;2018-09-18 00:00:00;100;Noida;Orissa
596938481;197847475;2018-04-08 00:00:00;17;Delhi;Hyderabad
832538207;963262592;2017-05-22 00:00:00;149;Gurugram;Delhi
108905480;237658571;2018-01-05 00:00:00;61;Delhi;Orissa
427402481;1413900;2018-12-27 00:00:00;73;Mumbai;Kanpur
669495729;759723590;2018-06-22 00:00:00;133;Hyderabad;Orissa
427339308;843883838;2017-04-23 00:00:00;109;Shimla;Orissa
123074292;379524939;2018-12-27 00:00:00;63;Orissa;Orissa
399358128;390506028;2018-01-11 00:00:00;134;Mangalore;Gurugram
614033278;673847684;2018-01-19 00:00:00;134;Dehradun;Shimla
830563249;414129614;2018-02-24 00:00:00;128;Delhi;Mumbai
522056912;923641279;2017-05-28 00:00:00;121;Dehradun;Shimla
770560255;190486928;2018-01-19 00:00:00;38;Mumbai;Bangalore
358022348;818278979;2018-11-27 00:00:00;49;Mumbai;Mangalore
926079563;300250413;2018-10-03 00:00:00;147;Mangalore;Shimla
230934135;775702744;2017-07-22 00:00:00;35;Dehradun;Kanpur
128439043;728699783;2017-09-20 00:00:00;17;Mangalore;Noida
786301614;320421554;2017-02-28 00:00:00;8;Mangalore;Orissa
761967015;729030918;2018-04-23 00:00:00;91;Delhi;Bangalore
477151855;28006254;2017-11-14 00:00:00;103;Bangalore;Hyderabad
387300521;539267428;2018-11-21 00:00:00;27;Hyderabad;Chandigarh
484511952;560426299;2018-06-28 00:00:00;17;Kanpur;Noida
418871993;114354203;2017-12-16 00:00:00;35;Jaipur;Jaipur
316495417;706315376;2017-04-09 00:00:00;97;Gurugram;Chandigarh
969029955;631639130;2018-01-12 00:00:00;10;Shimla;Jaipur
966692855;45569008;2018-10-03 00:00:00;45;Mumbai;Gurugram
203310071;634325759;2018-09-28 00:00:00;19;Jaipur;Bangalore
753153243;688478270;2018-11-04 00:00:00;96;Mumbai;Dehradun
899432061;131910427;2018-12-05 00:00:00;126;Noida;Delhi
544962636;780847009;2017-08-28 00:00:00;147;Bangalore;Mumbai
227532638;408808485;2017-10-23 00:00:00;135;Bangalore;Mumbai
500578272;929437793;2018-08-08 00:00:00;150;Gurugram;Noida
106830095;263981125;2017-09-02 00:00:00;36;Hyderabad;Hyderabad
591330872;199411318;2018-07-08 00:00:00;66;Dehradun;Chennai
924964650;198126926;2017-10-08 00:00:00;36;Jaipur;Bangalore
67990193;390594961;2018-06-26 00:00:00;147;Jaipur;Delhi
657759740;364341419;2018-04-06 00:00:00;33;Gurugram;Mumbai
778046984;144893168;2017-03-24 00:00:00;140;Kanpur;Orissa
785360419;310365561;2018-09-05 00:00:00;106;Chandigarh;Shimla
716775048;101694892;2018-07-02 00:00:00;39;Mumbai;Mangalore
524488376;365397522;2017-04-08 00:00:00;95;Noida;Noida
444100946;939942531;2017-01-06 00:00:00;69;Jaipur;Delhi
804184118;758439887;2018-06-27 00:00:00;130;Delhi;Orissa
306024652;460697920;2018-10-12 00:00:00;139;Mangalore;Noida
642607279;113343580;2017-05-14 00:00:00;58;Bangalore;Hyderabad
835495629;861138256;2018-03-09 00:00:00;95;Shimla;Orissa
913041056;769171400;2017-10-12 00:00:00;46;Bangalore;Kanpur
52823256;459082767;2017-02-09 00:00:00;36;Jaipur;Dehradun
138436440;308547323;2017-05-05 00:00:00;139;Chennai;Hyderabad
306312672;39154248;2018-10-11 00:00:00;138;Jaipur;Bangalore
927489064;53686128;2017-06-05 00:00:00;127;Chandigarh;Kanpur
758913890;865921440;2018-08-07 00:00:00;126;Mumbai;Kanpur
999590371;680396199;2018-03-05 00:00:00;19;Jaipur;Mangalore
638651503;387200517;2017-09-04 00:00:00;88;Mumbai;Mumbai
751096830;857768709;2018-07-10 00:00:00;85;Mangalore;Shimla
567365088;95229306;2017-11-02 00:00:00;143;Orissa;Mangalore
526013434;585692756;2018-09-11 00:00:00;63;Noida;Mangalore
352802863;75869478;2018-04-09 00:00:00;82;Gurugram;Jaipur
607688380;116988694;2017-04-22 00:00:00;113;Delhi;Shimla
965044681;689404814;2018-05-20 00:00:00;32;Noida;Chandigarh
311118968;987123677;2018-02-04 00:00:00;63;Mumbai;Shimla
884785904;210442293;2018-07-15 00:00:00;123;Shimla;Bangalore
324922068;871680279;2018-01-09 00:00:00;38;Noida;Orissa
448795101;188741839;2017-06-01 00:00:00;148;Hyderabad;Delhi
184116251;856854058;2017-06-20 00:00:00;5;Delhi;Shimla
505368895;181958348;2018-02-07 00:00:00;120;Hyderabad;Hyderabad
672118218;834604478;2017-03-16 00:00:00;51;Noida;Mumbai
872188373;553921922;2017-06-10 00:00:00;6;Shimla;Gurugram
415156076;710219895;2017-09-09 00:00:00;8;Delhi;Gurugram
728939833;631568029;2017-04-14 00:00:00;147;Chandigarh;Jaipur
471918474;297436874;2017-12-08 00:00:00;76;Dehradun;Jaipur
235159038;176670351;2017-10-05 00:00:00;51;Orissa;Mumbai
374580374;961437642;2017-02-09 00:00:00;13;Mangalore;Delhi
850045648;280514777;2018-07-14 00:00:00;134;Mumbai;Jaipur
623220782;752203857;2018-03-24 00:00:00;100;Mangalore;Gurugram
670072421;262209704;2018-02-28 00:00:00;119;Noida;Orissa
379328322;572117211;2017-05-21 00:00:00;136;Mangalore;Shimla
362116872;230521688;2017-12-23 00:00:00;53;Gurugram;Orissa
940295651;466849376;2018-09-01 00:00:00;17;Jaipur;Orissa
566156042;263384619;2018-03-26 00:00:00;75;Shimla;Chandigarh
881019528;137583013;2018-05-12 00:00:00;78;Jaipur;Mumbai
665766896;933437237;2017-06-08 00:00:00;35;Gurugram;Hyderabad
273093286;786330095;2018-04-06 00:00:00;45;Kanpur;Shimla
135601928;593797600;2018-07-11 00:00:00;40;Hyderabad;Dehradun
558597612;333197275;2018-01-22 00:00:00;54;Shimla;Kanpur
685034754;88558990;2018-07-22 00:00:00;52;Kanpur;Kanpur
201793345;604301771;2017-12-08 00:00:00;38;Noida;Mangalore
168277415;201437565;2017-05-05 00:00:00;97;Mumbai;Delhi
829147868;280514777;2018-04-05 00:00:00;95;Orissa;Bangalore
165130578;284510004;2017-06-22 00:00:00;5;Noida;Delhi
312624623;437840570;2018-02-13 00:00:00;21;Kanpur;Chandigarh
503253290;898718810;2018-03-03 00:00:00;117;Chennai;Gurugram
798255613;19136505;2017-07-24 00:00:00;65;Kanpur;Gurugram
319145482;566685316;2017-05-27 00:00:00;92;Delhi;Delhi
76324299;585328797;2018-05-03 00:00:00;149;Chandigarh;Mumbai
16291811;737242785;2017-11-04 00:00:00;29;Chandigarh;Bangalore
399661618;465868168;2017-12-10 00:00:00;91;Chandigarh;Noida
457016314;597961710;2017-06-09 00:00:00;56;Bangalore;Shimla
91689626;64765280;2017-11-22 00:00:00;63;Shimla;Bangalore
361019812;230458371;2017-02-08 00:00:00;66;Chandigarh;Noida
50674166;991905350;2018-11-12 00:00:00;64;Hyderabad;Delhi
65269820;582209101;2017-09-04 00:00:00;66;Dehradun;Kanpur
164143262;544396556;2017-12-09 00:00:00;14;Shimla;Mangalore
924433575;480982277;2018-02-07 00:00:00;122;Kanpur;Noida
637656615;793161833;2017-06-06 00:00:00;91;Mumbai;Dehradun
443100955;753485322;2017-02-22 00:00:00;128;Noida;Kanpur
772505636;481896454;2017-06-23 00:00:00;32;Orissa;Gurugram
368196910;721861384;2018-07-19 00:00:00;99;Noida;Mangalore
650442329;54593252;2017-06-05 00:00:00;56;Dehradun;Hyderabad
376441203;741689009;2017-06-28 00:00:00;114;Mumbai;Hyderabad
504722822;984084009;2018-12-18 00:00:00;2;Dehradun;Orissa
361430870;120418543;2017-01-24 00:00:00;107;Mangalore;Bangalore
962470759;830690185;2017-03-11 00:00:00;61;Shimla;Noida
808155740;789810305;2017-03-23 00:00:00;67;Mumbai;Orissa
386213808;666129059;2018-11-17 00:00:00;94;Shimla;Chandigarh
524064656;481533905;2017-05-12 00:00:00;41;Chennai;Delhi
482493299;273507751;2017-07-19 00:00:00;14;Hyderabad;Delhi
653460607;452711467;2017-09-27 00:00:00;130;Mangalore;Mumbai
87494874;640323235;2017-11-04 00:00:00;16;Orissa;Mumbai
213090372;201437565;2018-12-04 00:00:00;94;Bangalore;Orissa
347134734;409445436;2018-02-20 00:00:00;10;Chandigarh;Chennai
7141073;999021545;2017-04-15 00:00:00;16;Mumbai;Mumbai
256008591;764632329;2017-02-27 00:00:00;137;Mumbai;Mangalore
463870532;650357972;2017-01-15 00:00:00;24;Orissa;Noida
525330033;605086257;2017-11-13 00:00:00;52;Mangalore;Shimla
423558268;981492118;2018-06-21 00:00:00;59;Mangalore;Chandigarh
658265589;78623064;2017-02-07 00:00:00;90;Kanpur;Chandigarh
382139009;519322280;2018-05-14 00:00:00;68;Mangalore;Dehradun
399010171;881949673;2017-01-23 00:00:00;39;Noida;Orissa
806746870;786505067;2018-12-24 00:00:00;146;Dehradun;Delhi
582652132;182572404;2017-06-19 00:00:00;27;Shimla;Dehradun
569735103;593948432;2018-04-21 00:00:00;69;Shimla;Chandigarh
376094556;548067088;2018-12-10 00:00:00;95;Chandigarh;Mangalore
420724590;535670257;2017-07-24 00:00:00;71;Orissa;Jaipur
671230897;420530248;2018-11-22 00:00:00;146;Hyderabad;Shimla
614928710;218046669;2017-03-12 00:00:00;70;Chandigarh;Gurugram
217769961;591144248;2018-10-13 00:00:00;36;Dehradun;Mangalore
244979942;707315627;2018-04-25 00:00:00;125;Delhi;Mangalore
115075975;563428813;2018-03-15 00:00:00;132;Delhi;Mangalore
971678658;298448500;2017-11-24 00:00:00;8;Mangalore;Chandigarh
964994400;192147808;2018-10-16 00:00:00;52;Chandigarh;Noida
568548025;56293986;2018-12-24 00:00:00;8;Dehradun;Mangalore
60959242;77254841;2018-01-09 00:00:00;142;Kanpur;Orissa
547188296;839075386;2017-12-24 00:00:00;20;Chennai;Kanpur
87295849;949807704;2018-07-23 00:00:00;49;Chandigarh;Delhi
180387422;971291873;2018-01-22 00:00:00;62;Shimla;Dehradun
192061006;247465706;2017-05-09 00:00:00;54;Shimla;Gurugram
568450562;468945747;2018-05-21 00:00:00;84;Shimla;Bangalore
879405958;938816086;2018-10-13 00:00:00;111;Dehradun;Gurugram
236339540;237370036;2017-10-12 00:00:00;68;Gurugram;Noida
119804901;853710980;2017-05-19 00:00:00;80;Delhi;Mangalore
397434521;753335989;2017-08-16 00:00:00;121;Noida;Noida
789488810;477302887;2017-02-28 00:00:00;116;Mangalore;Kanpur
842253800;51607483;2018-11-16 00:00:00;134;Dehradun;Mumbai
410023722;240981486;2018-11-06 00:00:00;109;Orissa;Chandigarh
465227590;727026570;2017-08-04 00:00:00;117;Noida;Noida
733386315;930852006;2018-02-19 00:00:00;135;Mangalore;Chandigarh
241565301;928609714;2018-11-04 00:00:00;109;Gurugram;Kanpur
291894732;827678079;2017-03-12 00:00:00;47;Chandigarh;Orissa
547408045;652029320;2018-03-06 00:00:00;105;Delhi;Chennai
752055837;699624185;2018-01-12 00:00:00;120;Chandigarh;Kanpur
200663443;805453382;2018-10-26 00:00:00;136;Noida;Kanpur
29317385;478581601;2018-09-24 00:00:00;135;Chennai;Shimla
262469679;66908337;2017-09-08 00:00:00;22;Jaipur;Jaipur
500083705;556539474;2017-08-26 00:00:00;40;Hyderabad;Bangalore
497399567;380888576;2017-10-02 00:00:00;21;Noida;Jaipur
546528732;699296154;2018-03-25 00:00:00;89;Kanpur;Gurugram
617901414;638287734;2018-04-18 00:00:00;82;Shimla;Dehradun
738112657;141587293;2018-01-07 00:00:00;51;Mumbai;Noida
386670634;136870369;2017-10-18 00:00:00;95;Mangalore;Mangalore
740445061;625140729;2017-04-07 00:00:00;41;Shimla;Chennai
817936347;397803818;2017-10-04 00:00:00;73;Delhi;Gurugram
210393179;529819791;2017-10-03 00:00:00;13;Dehradun;Shimla
708528851;134054509;2017-09-08 00:00:00;87;Hyderabad;Mumbai
736009968;126888042;2017-12-25 00:00:00;53;Jaipur;Mangalore
349287464;521486512;2017-09-13 00:00:00;82;Mumbai;Delhi
136909304;431055698;2018-07-28 00:00:00;113;Orissa;Chandigarh
556691112;874693411;2018-09-24 00:00:00;86;Chennai;Mangalore
929317621;435322414;2018-04-14 00:00:00;93;Shimla;Jaipur
648213523;294677102;2018-07-24 00:00:00;71;Shimla;Hyderabad
537261611;420530248;2017-02-27 00:00:00;131;Delhi;Jaipur
424514593;954797838;2017-10-12 00:00:00;146;Dehradun;Orissa
824820828;830636643;2018-12-18 00:00:00;17;Bangalore;Bangalore
191786039;820257823;2017-05-01 00:00:00;33;Noida;Dehradun
177606222;488364311;2017-10-03 00:00:00;43;Gurugram;Mangalore
841720750;377878076;2018-11-19 00:00:00;100;Dehradun;Chennai
713964577;341161705;2018-01-13 00:00:00;115;Chennai;Mangalore
955144393;43341674;2017-04-14 00:00:00;59;Orissa;Orissa
916687751;615973946;2018-01-22 00:00:00;92;Mangalore;Mangalore
416728853;230658918;2018-04-27 00:00:00;128;Mangalore;Hyderabad
600218213;153794692;2018-12-21 00:00:00;122;Gurugram;Orissa
548267199;392282799;2017-06-15 00:00:00;47;Jaipur;Jaipur
379653528;256733030;2017-08-02 00:00:00;86;Dehradun;Delhi
954334138;829238435;2017-01-06 00:00:00;63;Kanpur;Orissa
671109972;876454758;2018-08-17 00:00:00;20;Gurugram;Jaipur
364048141;948549404;2018-02-23 00:00:00;85;Shimla;Mumbai
728321087;496466831;2018-05-07 00:00:00;142;Delhi;Bangalore
25908981;166231767;2017-09-04 00:00:00;11;Chennai;Chandigarh
955983326;76491651;2017-07-17 00:00:00;132;Chandigarh;Shimla
712287822;271167304;2017-04-07 00:00:00;147;Hyderabad;Chennai
682965063;981785382;2017-04-15 00:00:00;26;Orissa;Dehradun
529474743;908526306;2017-02-08 00:00:00;108;Mumbai;Delhi
964083641;832706717;2017-07-21 00:00:00;150;Dehradun;Mangalore
785297289;253230040;2018-02-17 00:00:00;98;Chennai;Delhi
584562540;10590332;2018-06-12 00:00:00;46;Chennai;Delhi
239819665;603577226;2018-02-23 00:00:00;107;Gurugram;Dehradun
497055880;311100151;2017-08-23 00:00:00;107;Chennai;Mangalore
727820475;815278102;2017-09-20 00:00:00;27;Jaipur;Mangalore
699334649;132233962;2017-12-03 00:00:00;111;Orissa;Hyderabad
400499665;572364046;2017-06-21 00:00:00;118;Dehradun;Mangalore
850186248;348407111;2017-01-18 00:00:00;122;Gurugram;Bangalore
854929086;316766424;2017-02-02 00:00:00;71;Gurugram;Chandigarh
657391732;317982952;2018-02-12 00:00:00;138;Gurugram;Mumbai
800144248;803588867;2018-09-07 00:00:00;123;Bangalore;Delhi
83227157;371186523;2018-08-09 00:00:00;101;Mangalore;Jaipur
598657265;239215460;2017-09-06 00:00:00;130;Mumbai;Chandigarh
672972712;299191073;2017-10-22 00:00:00;55;Kanpur;Shimla
872361693;534413939;2018-07-25 00:00:00;76;Mumbai;Orissa
674892660;929472573;2017-07-18 00:00:00;72;Chandigarh;Mangalore
596452696;2958461;2017-02-13 00:00:00;75;Dehradun;Kanpur
406145752;337319364;2017-05-02 00:00:00;85;Dehradun;Mangalore
857360956;975341504;2018-08-14 00:00:00;101;Mangalore;Bangalore
621439405;904792952;2017-12-27 00:00:00;149;Delhi;Jaipur
752580465;433130253;2018-06-02 00:00:00;48;Mumbai;Noida
342812546;725165148;2017-02-06 00:00:00;94;Dehradun;Delhi
661164029;521564484;2018-08-26 00:00:00;40;Chennai;Hyderabad
799373137;341161705;2017-12-25 00:00:00;106;Mumbai;Chennai
290499343;438393290;2017-03-08 00:00:00;25;Orissa;Chandigarh
815739548;738575461;2017-08-11 00:00:00;149;Gurugram;Chandigarh
567085251;855852348;2018-12-15 00:00:00;129;Mumbai;Bangalore
830015892;492109352;2017-12-07 00:00:00;82;Shimla;Delhi
911931701;983759667;2018-10-02 00:00:00;73;Shimla;Bangalore
457809850;561345727;2018-07-22 00:00:00;126;Dehradun;Delhi
497196739;760016411;2017-10-20 00:00:00;101;Jaipur;Chandigarh
610522682;959491517;2017-03-04 00:00:00;110;Mangalore;Shimla
482923043;880393373;2018-11-27 00:00:00;112;Dehradun;Mumbai
914597251;144048234;2017-11-07 00:00:00;45;Jaipur;Mangalore
75023375;441788200;2017-09-26 00:00:00;140;Jaipur;Shimla
61927531;481284623;2017-12-20 00:00:00;117;Chennai;Orissa
358171915;119615029;2018-12-17 00:00:00;139;Kanpur;Hyderabad
675009683;133233650;2017-08-02 00:00:00;36;Delhi;Noida
181805332;857768709;2018-06-09 00:00:00;139;Kanpur;Bangalore
800087736;347604906;2018-09-22 00:00:00;106;Bangalore;Mangalore
115367099;460037469;2017-11-09 00:00:00;45;Jaipur;Mumbai
871708813;799221244;2018-02-14 00:00:00;47;Orissa;Shimla
562803294;873248628;2017-11-21 00:00:00;105;Hyderabad;Orissa
426302496;583057705;2018-06-16 00:00:00;39;Delhi;Chennai
874751258;779082342;2018-07-19 00:00:00;137;Noida;Shimla
81901664;439819793;2017-12-16 00:00:00;66;Mumbai;Bangalore
965031609;487842274;2018-11-23 00:00:00;105;Orissa;Jaipur
401778682;312473982;2018-08-25 00:00:00;67;Mangalore;Kanpur
31338550;154977450;2018-11-07 00:00:00;147;Hyderabad;Jaipur
325056563;279516393;2018-01-04 00:00:00;24;Shimla;Delhi
382581916;706049410;2018-10-10 00:00:00;57;Orissa;Kanpur
282249562;148633276;2017-03-10 00:00:00;30;Mumbai;Noida
27994781;546688326;2017-04-23 00:00:00;102;Gurugram;Mumbai
915102972;757042011;2018-06-28 00:00:00;95;Chennai;Jaipur
123365020;224919582;2017-02-04 00:00:00;145;Delhi;Chennai
388896315;922931777;2017-12-26 00:00:00;86;Bangalore;Dehradun
646060994;321007191;2018-01-02 00:00:00;88;Chandigarh;Chennai
732418771;501217827;2017-06-13 00:00:00;18;Kanpur;Dehradun
170304496;520055352;2018-02-18 00:00:00;127;Chennai;Mumbai
963703726;504852482;2018-03-21 00:00:00;101;Mumbai;Shimla
884832912;565618720;2017-12-14 00:00:00;130;Mangalore;Chandigarh
196935334;977122052;2018-02-11 00:00:00;93;Chandigarh;Hyderabad
322262116;313540750;2018-12-13 00:00:00;29;Mangalore;Jaipur
730112573;756306094;2017-12-27 00:00:00;102;Dehradun;Dehradun
948724083;539795783;2017-06-07 00:00:00;4;Jaipur;Delhi
951633776;203353565;2018-10-10 00:00:00;20;Orissa;Bangalore
573462694;550602295;2018-09-04 00:00:00;98;Delhi;Noida
910211812;445372325;2018-02-19 00:00:00;137;Mumbai;Mumbai
200634583;899739692;2017-05-27 00:00:00;128;Chennai;Mumbai
574229774;813061745;2017-07-20 00:00:00;104;Chandigarh;Kanpur
992207460;386806357;2018-06-23 00:00:00;28;Mangalore;Chandigarh
704794240;771604620;2018-07-21 00:00:00;17;Chennai;Delhi
154287228;258548304;2017-06-24 00:00:00;147;Noida;Orissa
543810476;245734828;2017-09-18 00:00:00;51;Noida;Orissa
991720309;192061854;2018-12-27 00:00:00;118;Orissa;Chennai
700854636;274194081;2017-06-16 00:00:00;14;Gurugram;Kanpur
958566998;272556660;2018-02-26 00:00:00;62;Delhi;Mangalore
620410464;692822209;2018-09-04 00:00:00;140;Bangalore;Jaipur
929664494;29582006;2017-01-22 00:00:00;119;Jaipur;Mumbai
